Timestamp,Temperatura(C),Umidade(%),PPM_CO2
2025-06-03 21:45:21.704,27.7643990448,52.141360972,562.9619852826
2025-06-03 21:50:21.704,27.2048483721,50.2217174191,589.4333841595
2025-06-03 21:55:21.704,27.1710720937,53.0940003729,579.9429761602
2025-06-03 22:00:21.704,27.6633268365,55.012328068,585.8872853817
2025-06-03 22:05:21.704,27.713162509,49.4675539998,596.1198008585
2025-06-03 22:10:21.704,27.3537144999,52.2034723937,561.63110079
2025-06-03 22:15:21.704,26.6252189903,57.1378590696,597.65901591
2025-06-03 22:20:21.704,26.7529954015,54.377498142,594.5082461658
2025-06-03 22:25:21.704,26.056444149,52.7263694114,545.557282336
2025-06-03 22:30:21.704,26.8939589989,52.1776216294,574.5963351853
2025-06-03 22:35:21.704,26.3906446709,57.1664169144,579.7275563641
2025-06-03 22:40:21.704,26.2781873206,53.6185479164,594.1362203186
